problem,penalty,p,iter,energy,prob_opt,prob_unfeas,min,freq_min,mode,freq_mode,num_evaluations,phase_time,total_time
Problem_5Sat3Gs_0_6.json,1.5,7,3,-2.900598,0.0341796875,0.58544921875,0,0.0341796875,2,0.14111328125,1000,3841.68,46618.61
Problem_5Sat3Gs_0_6.json,1.5,7,4,-3.015259,0.01611328125,0.57080078125,0,0.01611328125,1001,0.19873046875,1000,5092.41,47869.34
Problem_5Sat3Gs_0_6.json,1.5,7,5,-3.314636,0.04443359375,0.49853515625,0,0.04443359375,2,0.21728515625,1000,6350.05,49126.99
Problem_5Sat3Gs_0_6.json,1.5,7,6,-4.150608,0.26953125,0.29296875,0,0.26953125,1,0.296875,1000,7607.91,50384.85
Problem_5Sat3Gs_0_6.json,1.5,7,7,-3.723151,0.1865234375,0.5185546875,0,0.1865234375,1000,0.20947265625,1000,8863.87,51640.8
Problem_5Sat3Gs_0_6.json,1.5,7,8,-3.431811,0.09912109375,0.5009765625,0,0.09912109375,1,0.1962890625,1000,10116.63,52893.56
Problem_5Sat3Gs_0_6.json,1.5,7,9,-3.434614,0.07666015625,0.35205078125,0,0.07666015625,1,0.24365234375,1000,11370.29,54147.22
Problem_5Sat3Gs_0_6.json,1.5,7,10,-3.625677,0.08642578125,0.40625,0,0.08642578125,1,0.28173828125,1000,12627.7,55404.63
Problem_5Sat3Gs_0_6.json,1.5,8,1,-3.680453,0.19677734375,0.50634765625,0,0.19677734375,0,0.19677734375,1000,1468.41,56873.05
Problem_5Sat3Gs_0_6.json,1.5,8,2,-3.264235,0.0869140625,0.560546875,0,0.0869140625,1001,0.15380859375,1000,2890.24,58294.87
Problem_5Sat3Gs_0_6.json,1.5,8,3,-3.562325,0.11376953125,0.421875,0,0.11376953125,1,0.25244140625,1000,4304.17,59708.8
Problem_5Sat3Gs_0_6.json,1.5,8,4,-3.479891,0.09619140625,0.47705078125,0,0.09619140625,1,0.20166015625,1000,5713.04,61117.67
Problem_5Sat3Gs_0_6.json,1.5,8,5,-3.546583,0.14404296875,0.4453125,0,0.14404296875,1,0.19482421875,1000,7128.99,62533.62
Problem_5Sat3Gs_0_6.json,1.5,8,6,-3.716771,0.12939453125,0.34912109375,0,0.12939453125,1,0.2587890625,1000,8538.51,63943.14
Problem_5Sat3Gs_0_6.json,1.5,8,7,-4.027388,0.24951171875,0.3896484375,0,0.24951171875,0,0.24951171875,1000,9928.58,65333.21
Problem_5Sat3Gs_0_6.json,1.5,8,8,-3.772554,0.13330078125,0.4248046875,0,0.13330078125,1,0.31787109375,1000,11344.27,66748.9
Problem_5Sat3Gs_0_6.json,1.5,8,9,-3.814341,0.14306640625,0.51806640625,0,0.14306640625,1000,0.24072265625,1000,12751.33,68155.96
Problem_5Sat3Gs_0_6.json,1.5,8,10,-4.086619,0.27294921875,0.38525390625,0,0.27294921875,0,0.27294921875,1000,14167.88,69572.51
Problem_5Sat3Gs_0_12.json,1.5,1,1,-3.513681,0.06396484375,0.4423828125,0,0.06396484375,2,0.21533203125,1000,337.61,337.61
Problem_5Sat3Gs_0_12.json,1.5,1,2,-3.478617,0.11767578125,0.67138671875,0,0.11767578125,1000,0.2119140625,1000,657.96,657.97
Problem_5Sat3Gs_0_12.json,1.5,1,3,-3.516526,0.080078125,0.43505859375,0,0.080078125,1,0.2265625,1000,976.75,976.75
Problem_5Sat3Gs_0_12.json,1.5,1,4,-3.478619,0.12890625,0.66845703125,0,0.12890625,1000,0.20947265625,1000,1297.47,1297.47
Problem_5Sat3Gs_0_12.json,1.5,1,5,-3.515117,0.076171875,0.43408203125,0,0.076171875,1,0.22607421875,1000,1617.62,1617.63
Problem_5Sat3Gs_0_12.json,1.5,1,6,-3.478612,0.10302734375,0.67919921875,0,0.10302734375,1000,0.22802734375,1000,1937.13,1937.14
Problem_5Sat3Gs_0_12.json,1.5,1,7,-3.514427,0.0673828125,0.4375,0,0.0673828125,2,0.21337890625,1000,2256.78,2256.78
Problem_5Sat3Gs_0_12.json,1.5,1,8,-3.478619,0.13134765625,0.6865234375,0,0.13134765625,1000,0.23046875,1000,2576.39,2576.39
Problem_5Sat3Gs_0_12.json,1.5,1,9,-3.478618,0.13232421875,0.66455078125,0,0.13232421875,1000,0.20458984375,1000,2896.19,2896.2
Problem_5Sat3Gs_0_12.json,1.5,1,10,-3.478626,0.1181640625,0.681640625,0,0.1181640625,1000,0.2236328125,1000,3216.95,3216.96
Problem_5Sat3Gs_0_12.json,1.5,2,1,-3.983864,0.25439453125,0.51611328125,0,0.25439453125,1000,0.26904296875,1000,493.14,3710.1
Problem_5Sat3Gs_0_12.json,1.5,2,2,-3.886751,0.16796875,0.36962890625,0,0.16796875,1,0.29443359375,1000,967.45,4184.41
Problem_5Sat3Gs_0_12.json,1.5,2,3,-3.77506,0.1357421875,0.3046875,0,0.1357421875,1,0.27978515625,1000,1445.16,4662.12
Problem_5Sat3Gs_0_12.json,1.5,2,4,-4.036435,0.20556640625,0.31689453125,0,0.20556640625,1,0.298828125,1000,1920.98,5137.94
Problem_5Sat3Gs_0_12.json,1.5,2,5,-3.865646,0.18896484375,0.5361328125,0,0.18896484375,1000,0.24951171875,1000,2396.46,5613.41
Problem_5Sat3Gs_0_12.json,1.5,2,6,-3.915498,0.18505859375,0.49072265625,0,0.18505859375,1,0.23876953125,1000,2873.56,6090.51
Problem_5Sat3Gs_0_12.json,1.5,2,7,-3.570754,0.07763671875,0.396484375,0,0.07763671875,1,0.24658203125,1000,3350.92,6567.88
Problem_5Sat3Gs_0_12.json,1.5,2,8,-3.853864,0.16455078125,0.185546875,0,0.16455078125,1,0.2734375,1000,3826.71,7043.67
